	rab.all	rab.win.S	rab.win.W	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
YAL001C	0.630383552899895	0.854678655013937	0.432321279959928	-0.445550225595096	0.274713700612027	-1.52115064826662	0.0548797104740914	1.0450576711565e-15	5.25043408347275e-15	4.65292153195174e-15	2.15288436696779e-14
YAL002W	0.423890238787369	0.394874315620884	0.456213787909394	0.0641576657857144	0.296622799224179	0.198819399131521	0.417682992367274	0.302219689874539	0.342879201656947	0.199150404232768	0.235247945486506
YAL003W	4.59516322653626	4.11303208824282	4.94336020215451	0.824190296050295	0.275845625072782	2.89929394716666	0.000213925045339387	4.83569939609668e-33	1.45601666754568e-31	1.21961180446199e-24	2.7044251213625e-23
YAL005C	5.28351559654772	4.84573448188481	5.68043037507214	0.822396272959741	0.425961786634354	1.82654161681092	0.01220294467064	2.29690064488443e-21	2.2737344802098e-20	9.59708717644254e-20	8.78444515727871e-19
YAL007C	1.60443707958072	1.78576962834015	1.47075092914237	-0.312965871017167	0.216539465086997	-1.45385442714527	0.0607917540258371	6.80730000275883e-15	3.08890407500227e-14	1.39449886236268e-14	6.35260078885311e-14
YAL008W	0.344086483551371	0.429356533458102	0.109240134987135	-0.304051843206447	0.331362929110122	-0.762406853300277	0.227963823336193	5.61889645006308e-06	1.10792212967755e-05	3.23934738972664e-05	5.84595567887883e-05
YAL009W	0.0583434767233406	0.206380962478243	-0.115904542984999	-0.321270149054531	0.251200335288009	-1.16710996811884	0.0884156229928674	4.79165124187072e-11	1.48468970209353e-10	2.05687651355847e-11	6.60699599020112e-11
YAL010C	-0.0133505976770536	0.0334652236538284	-0.0999071579929938	-0.140360312774099	0.301390386140723	-0.477588781885045	0.307927003800698	0.00965166263614188	0.0130479788261869	0.0157492438075075	0.0210018326019629
YAL011W	0.324939986841098	0.49453230838475	0.135706149146904	-0.370508488792153	0.247731097486692	-1.38598646572953	0.0457337227117299	1.40828162854821e-15	7.04890305849817e-15	3.33876193407129e-15	1.61341889622196e-14
YAL012W	4.04774901307999	4.23066463886063	3.87054957956046	-0.326428440593403	0.307301689411846	-0.983550154830584	0.148936703281515	8.1977028252747e-08	1.98573266404154e-07	1.28016090210664e-08	3.3436098943205e-08
YAL013W	1.97470156031458	2.09599747460396	1.74968765539368	-0.339858036957424	0.292049965583204	-1.08476421913966	0.11890314342687	1.17242146130877e-10	3.64243085640907e-10	4.46630075624868e-10	1.32767127120543e-09
YAL014C	1.71745750635928	1.86291974777712	1.50332540969998	-0.357413681093313	0.296474986006182	-1.05663756818852	0.170732157662631	8.79405094808136e-09	2.25092263948489e-08	1.69935637217117e-08	4.29544088387037e-08
YAL015C	0.541766128565845	0.786621954697809	0.247418281542068	-0.536175966169135	0.270969313839568	-1.84398012138194	0.0121658539535732	9.61010390084079e-20	7.22550487527874e-19	4.77773015052075e-20	4.29771239930068e-19
YAL016W	2.35772834107184	2.34782765027721	2.36545735147549	0.0170256608922346	0.127441523077342	0.14458154120803	0.443769040806407	0.579958232405844	0.616730577224923	0.424155515819997	0.459536988490528
YAL017W	1.83385272014204	1.90583881791424	1.76696947130849	-0.147562148325416	0.290637832737994	-0.4717819052917	0.291793506990513	0.00123070870640964	0.00197669206763031	0.00257617828806315	0.00399591313359944
YAL018C	-7.77062643793259	-7.85733788898818	-7.71430331433447	0.167554783500444	3.10158326851028	0.0465410666155685	0.478658553146336	0.543561405409861	0.585827291483966	0.574163915296595	0.610213630865448
YAL019W	0.777610491058539	0.582758770658525	1.12710877329231	0.496085368815391	0.489835175666037	0.937015906216825	0.173252718693263	1.31727783363078e-08	3.39304472018957e-08	1.04811481730982e-07	2.48586147340351e-07
YAL020C	1.34417170003907	1.4494903357358	1.27913129974102	-0.146009349340052	0.47982137533292	-0.319930702088647	0.3647417536927	0.058218396858462	0.0763863361379282	0.0430504554030774	0.0572956542614695
YAL021C	1.78471523983499	1.66900422840453	1.85845435747552	0.223601584515748	0.247484902559233	0.91922004708563	0.161094707589552	2.2202134998283e-08	5.49544836203155e-08	3.97213491998434e-08	9.5408980362494e-08
YAL022C	1.60999734132141	1.68551407660897	1.52592399748945	-0.170518339750618	0.344745235662566	-0.473784208577312	0.292683120753591	0.00853421980944111	0.0124050722583023	0.00179961836929562	0.00284596799138834
YAL023C	3.3609584745511	3.35176943153162	3.36568248637472	0.0164660582841103	0.205078483544594	0.0654623275430322	0.451219550342899	0.485121238026305	0.53232950286377	0.508955661124769	0.554953561333447
YAL024C	-0.369269187846927	-0.243000988863409	-0.525244842354929	-0.25936922427361	0.368134793582243	-0.667891638472746	0.2249243158519	5.87026848219988e-06	1.16793010733746e-05	2.0321642244861e-05	3.81174430793846e-05
YAL025C	0.891619162336272	0.505599116240097	1.76186809925401	1.18601761866829	0.68426585602809	1.55763011775204	0.0547129031718512	9.81971205201885e-17	5.77761418233731e-16	1.01542770763369e-15	5.35978142710527e-15
YAL026C	1.69879909291281	1.76581266338111	1.62180733467012	-0.1502055003491	0.209135795008959	-0.667195058868681	0.24012185467846	2.73008970799231e-05	5.11018255389317e-05	5.89792511261492e-05	0.000108111573483591
YAL027W	-0.294182064145467	-0.283479893317287	-0.307782551749957	-0.0355229183810666	0.240211199740378	-0.132619566672083	0.426829326210046	0.371889774282552	0.409878153651864	0.460761444817518	0.498751543582411
YAL028W	0.410026232925284	0.538205592839986	0.259317188933831	-0.280799269724816	0.343062894931302	-0.7543290503762	0.2249243158519	2.00407136408033e-05	3.68890978167844e-05	1.18245581830718e-05	2.26097760062587e-05
YAL029C	1.85741334923328	1.85990133668621	1.85194792261023	-0.02823523277159	0.248647272108853	-0.0981947749441709	0.457317106475027	0.393573160419381	0.443275986211596	0.536568256070662	0.582696902562124
YAL030W	1.08424543099554	1.26535480029721	0.854885778167515	-0.419440197065343	0.381487855925871	-1.05012432695732	0.109423263806009	1.41280388689809e-09	3.93178730607269e-09	1.26237639801923e-09	3.56378805866827e-09
YAL031C	0.948501211905644	1.14307132513612	0.745848197280335	-0.407745155131243	0.248333241943244	-1.50887948034071	0.0335393713891302	1.72522732030455e-16	9.12918531241862e-16	4.8873793524688e-15	2.27112657285852e-14
YAL032C	0.888485244478289	1.03615428492477	0.667628954699817	-0.359786104507556	0.274641421406122	-1.27734147761829	0.0823181438306091	1.19413053314718e-12	4.47508336396773e-12	9.41544339090597e-12	3.19014299275318e-11
YAL033W	-0.440684265175133	-0.497399149018896	-0.379661922517545	0.141317282145065	0.308753808404178	0.419693542534484	0.322188606561371	0.00501740151891368	0.00731456057624334	0.0115143497652316	0.0158892277555855
YAL034C	0.783283317433724	0.848555409510672	0.703442360538634	-0.153701998010387	0.308787472247462	-0.447054443428493	0.319149096362082	0.00289115945454462	0.00444442012238681	0.00317869793262471	0.00487331876416848
YAL034W-A	-1.04603291881206	-0.876644258987995	-1.23743787032938	-0.385955343127951	0.343780943442056	-0.992410608806548	0.112462753345734	7.61642350662094e-09	1.89628540375775e-08	2.1112480382096e-08	4.91420177780514e-08
YAL035W	3.6124339200969	3.45476410718569	3.86530390112961	0.343727872503669	0.336253684899587	0.983910244681853	0.128049425576389	4.1773052701209e-10	1.25406629973346e-09	3.44512138228529e-09	9.52635460611846e-09
YAL036C	0.487290440473049	0.274979934975441	0.918495708060691	0.651924940136082	0.537777722176819	1.15180547143271	0.136778707596105	3.7612216419532e-11	1.20693281792864e-10	3.36814025401033e-10	9.7579931350526e-10
YAL037C-A	-3.10301506595848	-3.22910022010111	-2.99045592630415	0.215434023567861	2.78654238545325	0.0766524861508829	0.457317106475027	0.84721360591898	0.867462852135062	0.601765774505789	0.646571444668974
YAL037W	-2.40752782931974	-2.1845916736694	-2.75050265056092	-0.604517640010339	0.675313467681832	-0.842617482957913	0.151976203631496	1.32938650267062e-07	3.05176675727883e-07	1.66273994723417e-07	3.65361957414568e-07
YAL038W	7.81378104195995	7.37567432702018	8.30543880375094	0.874871583616337	0.353960795076985	2.38888698795178	0.00306999617472294	5.87709332170331e-26	9.59438261975755e-25	1.760814542692e-23	2.95945424591166e-22
YAL039C	2.47248540492598	2.50231298334917	2.43119821223666	-0.0918753316546761	0.361616303731764	-0.243086021433272	0.384146436293242	0.294467087500282	0.341797650563086	0.101105491809348	0.127966617300961
YAL040C	1.13808795547402	1.12243023539888	1.18600256359664	0.024993010324005	0.428853460613175	0.0617944601014017	0.468085131054276	0.825378130085217	0.848500127435587	0.774136685062425	0.802567010389597
YAL041W	0.970443308164718	0.974973507251729	0.962774455049149	-0.00764031649726693	0.223559826216439	-0.0292727657125588	0.487804887500574	0.706780328762618	0.740871751394539	0.781622108590694	0.808331534748512
YAL042W	3.78680082911628	3.826880758978	3.74347416091296	-0.0884076760048744	0.332384080282041	-0.192276453349959	0.402439102950578	0.398156686678411	0.449026339660786	0.195115686361851	0.235527363339529
YAL043C	1.3803021167757	1.40944100064153	1.3377746162618	-0.0765371645141668	0.269673183866845	-0.247594622485975	0.365853770503905	0.0829130032075556	0.104588236374512	0.0937453643594565	0.118546784576177
YAL044C	1.53253185402403	1.12052865635361	2.04975478061118	0.948956658692799	0.487946812567194	1.86185587000807	0.0182978717509727	2.33341000968229e-19	1.78279717932469e-18	2.38933386354771e-20	2.24732567294034e-19
YAL044W-A	0.267432163790428	0.461178731076414	0.0168951030854112	-0.448899282084401	0.350171539265093	-1.23615773311914	0.106383775621818	6.60313727455333e-11	2.04711125567926e-10	8.21494146643214e-11	2.55384875754494e-10
YAL046C	-0.248721042324675	-0.20490519228617	-0.302616259456404	-0.09130859745449	0.452064689563266	-0.192953563439443	0.411585436548919	0.197215611628947	0.2353723446607	0.173787657726577	0.209620749583546
YAL047C	-0.721613852017459	-0.627753282935505	-0.824369462155262	-0.180129494373923	0.302999087964468	-0.549510938317541	0.246200871117103	0.00291936329437945	0.00422289476473537	0.00592709786912043	0.0079288637693314
YAL048C	-1.092408279924	-1.2510520307092	-0.91196847077743	0.347535783123667	0.37207256617117	0.899440406601511	0.185410735244216	3.54961240849635e-06	6.99487067129215e-06	3.40520396668857e-06	6.58613989550427e-06
YAL049C	1.16823306595289	1.3082490213469	0.920800024849356	-0.391879800452768	0.247748785680546	-1.53917615580806	0.039516012585396	2.94738023471662e-17	1.75427959485171e-16	1.18845404477564e-16	6.83477420387024e-16
YAL051W	0.532357961129358	0.597015615941509	0.467282645886984	-0.123495068368853	0.247137096410344	-0.461279431138189	0.288753997365042	0.000818076392985691	0.00132898770245456	0.00130762372018395	0.00208118006722801
YAL053W	3.55068651972626	3.68396689406729	3.24792338265712	-0.458641296400713	0.260837718981286	-1.64785950746531	0.0243941120814914	6.94281896237315e-16	3.6697766888924e-15	1.51548109094184e-18	1.13712674265444e-17
YAL054C	0.013720640838593	0.316558613156394	-0.261373155947323	-0.587244920111218	0.381461558492661	-1.45396521836508	0.0577523239739302	4.07118397868228e-15	1.92474223513672e-14	1.43437446796399e-14	6.3580614055017e-14
YAL055W	0.267141393162921	0.411155551204123	0.0281461188851679	-0.376605878145058	0.434981383225032	-0.839240421329785	0.198171099536803	2.11197331716605e-06	4.38655330762001e-06	1.75071492890767e-06	3.68271037547224e-06
YAL056W	1.87044098458436	2.02973935550692	1.68861745924531	-0.330867242779994	0.182748943679047	-1.70365530329638	0.0335393713891302	1.66798532517973e-18	1.12087179697534e-17	4.22349630226934e-17	2.53451780802548e-16
YAL058W	0.117309630775527	0.12058880735158	0.115799028797119	0.00697444128981139	0.292709655915341	0.027309571642289	0.487804887500574	0.704804371052885	0.734365964512822	0.685365929261093	0.718457019202086
YAL059W	-0.736382070810823	-0.988924823470468	-0.112801963670137	0.815992062738527	0.730147844998975	0.965038176257597	0.158537081025761	1.81709262849099e-08	4.56306952536865e-08	5.61617907713758e-08	1.34505209351678e-07
YAL060W	1.98305717801192	1.90261755371489	2.22908153383565	0.331826465246319	0.479348910522863	0.650328743880811	0.273556450321989	3.9068370905065e-05	7.28899740083684e-05	0.000257424743651842	0.000444747046470502
YAL061W	2.09854693066228	0.576624900771837	2.66072976593049	2.165288485106	0.45981635604707	4.68968238429788	0.000213925045339387	8.12578028467968e-42	3.83771332416424e-40	1.21961180446199e-24	2.7044251213625e-23
YAL062W	0.503922973668176	0.610531791776305	0.355965741219704	-0.252793570046059	0.344431452678662	-0.655258320206523	0.249240379511237	0.000238789445474145	0.000407125847371605	5.31257533411724e-05	9.8077254301738e-05
YAL063C	0.0507907612821885	0.0643477940528721	0.0194780294929666	-0.0450523627776542	0.39006816055159	-0.11812517990722	0.439024438187777	0.578012691073971	0.617880570841779	0.426892967023424	0.466748190052654
YAL063C-A	-6.43254039850427	-5.91304807095501	-7.00565806942079	-1.1286726326227	2.66179143048388	-0.376127849397819	0.289634344335503	0.00934596238810698	0.0130382550936085	0.00659282326084308	0.00948477970268229
YAL064C-A	-2.99159226871416	-3.04556699717156	-2.89687370460064	0.188593947133959	0.796726357997391	0.205869473330433	0.395136862562447	0.149841169490662	0.177342430462524	0.177998761782871	0.207748536618698
YAL064W	-5.89559638482659	-5.27333006692561	-6.8963604874051	-1.57874946886031	2.04152695988835	-0.70600277266709	0.167683387913236	1.77462607395093e-05	3.28966115869547e-05	1.40191558236918e-05	2.499782794673e-05
YAL064W-B	-3.94464202186897	-4.08717348656462	-3.74948823155846	0.387966972785049	1.0562939860401	0.31061060572393	0.368902548066926	0.0510715615129067	0.0669401587123654	0.0497790550474213	0.0654796052422659
YAL065C	-3.58213006388858	-3.47610816522863	-3.70057203954507	-0.194631035834921	0.839851169210962	-0.191025219714832	0.402439102950578	0.164426166386631	0.190020154371118	0.191701445899346	0.218809574186744
YAL067C	-3.15832187145114	-2.61685795680361	-3.87421929738474	-1.28321308690776	0.875480095038543	-1.4041741988159	0.0516734932515245	2.81879343953159e-12	9.97153214033571e-12	1.51738603158501e-14	6.68325774499269e-14
YAL067W-A	-8.71114372336085	-8.71311117032026	-8.70923858724659	-0.124888456640167	3.66709110757321	-0.0318978246420194	0.483282687656849	0.481557037499889	0.525754857870707	0.612110261033752	0.645035244574669
YAL068C	-4.53454510946021	-4.59647292384802	-4.48431874515835	0.116843502832672	1.16987804751473	0.079244296261321	0.451219550342899	0.472668143130292	0.51145098290561	0.493011467267026	0.52555407231086
YAR002C-A	2.17923976396865	2.32881234881726	2.03398430016108	-0.292050429377406	0.181033935583106	-1.49222310103295	0.0548797104740914	1.3523581265938e-15	6.44596108969828e-15	6.76578589109497e-15	3.03440482623678e-14
YAR002W	1.15002978615366	1.10975264504165	1.24809228271184	0.13885430513231	0.296110296704407	0.436500899939548	0.356707437997219	0.0116172171816336	0.0164485759184811	0.0247676867806534	0.0337066815128364
YAR003W	0.539600102766108	0.630115055639175	0.449524823804311	-0.187281914847708	0.235863979460935	-0.765476218845432	0.194529250610746	6.9326094938085e-06	1.32203808734015e-05	9.27004946037964e-06	1.74776564047367e-05
YAR007C	1.08666763182144	1.35153871608682	0.799362806072714	-0.566397578939013	0.240017072041874	-2.22228463148439	0.00611319523422942	1.92922570413346e-24	2.53136366109636e-23	1.16015572899447e-22	1.6026330782824e-21
YAR008W	-0.520913144709267	-0.186360407961508	-0.870880171223429	-0.679538329362753	0.325966092008532	-2.03226477200502	0.00611319523422942	6.84509377856237e-21	6.2612780495306e-20	3.89942670953744e-20	3.39748744024597e-19
YAR009C	2.54732537643006	0.560248845488166	2.89727150025521	2.3103176924393	0.246497631013987	9.32314708473345	0.000213925045339387	6.61470409920154e-69	1.28596239477397e-66	1.21961180446199e-24	2.7044251213625e-23
YAR010C	0.865346910806967	0.764890479384929	1.00310433101171	0.244827929374031	0.289685701574801	0.793434269657987	0.2249243158519	1.88247895354613e-05	3.43388008936421e-05	1.83025561806324e-05	3.38104330010767e-05
YAR014C	1.49494568231628	1.47729352310002	1.53832394444891	0.060650359598414	0.231421247123315	0.229482231935094	0.398176373577551	0.243185180904959	0.275962216255541	0.186984473232321	0.217641894110803
YAR015W	2.26637947004203	1.77073035338975	2.75659880403358	1.09336173726231	0.60089981679843	1.82892531793199	0.000213925045339387	3.15576676394836e-20	2.72280109739471e-19	3.27770672449161e-24	6.29031544976682e-23
YAR018C	0.0585121436747418	0.164264384544187	-0.0501804060470628	-0.223086889789693	0.242975411805719	-0.832043549517771	0.179331726357856	2.67852769602547e-07	5.98676134954713e-07	5.65723053977547e-07	1.21928152403207e-06
YAR019C	-0.0747667347789962	0.0360710998440732	-0.202859468378383	-0.241266102226984	0.317289188224977	-0.716883022530699	0.216463738356414	6.47921727532302e-06	1.28911739487311e-05	6.61261224890724e-06	1.31893143254745e-05
YAR020C	-3.02642770429599	-2.8196371178419	-3.19995003184131	-0.393984365345702	0.645184954479323	-0.572351849082191	0.234756383475621	0.000111653146244885	0.000195122413795423	0.000131440816527634	0.000230281700203245
YAR023C	-2.03865179129338	-1.9830340966871	-2.08410706431859	-0.0926926621595863	0.549297575694405	-0.137621601538533	0.426829326210046	0.399880436308804	0.436602429325085	0.390617618378908	0.42785385006697
YAR027W	1.25712151657097	1.34768923109601	1.15245350043669	-0.0816175936520027	0.42984634626695	-0.182607647421744	0.43292688217428	0.41857728469852	0.468849977775659	0.21035388566743	0.251102951047648
YAR028W	0.0782781259755447	0.110480324214198	0.0311362098826358	-0.0785052285683907	0.356465927416741	-0.206554422196048	0.420731770300178	0.276566894817766	0.318336215983413	0.297476389963969	0.339420291599918
YAR029W	-3.24719124032598	-3.22977505096503	-3.27821246277497	-0.0301627734876098	0.943619064676016	-0.0333662693922237	0.480243176328494	0.618291867960427	0.649269572196451	0.595228103162665	0.629753531533016
YAR031W	-0.527148756966292	-0.494604413388714	-0.572496246007202	-0.0507347938098706	0.338329071454123	-0.118660902692295	0.442073216211446	0.170923897990895	0.20182113937661	0.212561470294746	0.244970090397193
YAR033W	-0.546425720380824	-0.537095431888965	-0.564972207441052	-0.0150236372218489	0.309334172250434	-0.0508491769549666	0.481707331261418	0.458946933102192	0.493846403877865	0.521963263733672	0.555081495666616
YAR035C-A	-6.48923175954777	-5.5409969608909	-7.59637905140997	-1.92733668800972	2.31488953647285	-0.724152567748687	0.185410735244216	0.000405447791405792	0.000624381079381074	9.05235964081854e-07	1.92404921618624e-06
YAR035W	-0.17981211850167	0.1522735746712	-0.864475620669041	-1.03747970797807	0.544711616403181	-1.73184298010634	0.0579283978008712	1.14140309104698e-16	6.39018810534971e-16	2.14922270074127e-14	9.56363854234537e-14
YAR042W	2.01328979157744	2.09296850538828	1.95323024445254	-0.158469954742135	0.299270610084202	-0.455263189932207	0.32926844238387	0.0053639758852432	0.00794512686876806	0.00586504793220734	0.00863962373297151
YAR050W	-0.175312508280656	-0.228899302777622	-0.0790914181210134	0.172841064914551	0.461243693123627	0.360167978564189	0.319149096362082	0.018356635873377	0.0253044106071537	0.0355519109843538	0.0475442013949554
YAR061W	-6.02825158698467	-6.15064942820468	-5.92699682624017	0.149609259010212	1.8116657186233	0.0680823675569325	0.455927085868507	0.611451361582005	0.645899006517247	0.409395100055894	0.446409627574897
YAR062W	-4.91854773030584	-5.22818193080879	-4.63026382822521	0.475193102102507	1.66726613382666	0.227640922718235	0.361702242953456	0.17383918107198	0.203269092527942	0.035543201927474	0.0460792988663283
YAR064W	-3.72161160538646	-3.88137256535618	-3.52739339501909	0.352146137309018	1.00680416008474	0.322189305478369	0.344512328454546	0.0622798913826655	0.075048374138883	0.0784687264689798	0.0923693640809621
YAR066W	-2.51513412488164	-2.50185375005058	-2.52882371472739	-0.0272054263329551	0.625491804478781	-0.0373341099098202	0.475609775034965	0.683004450946184	0.716045756082343	0.661888900154272	0.698017292266277
YAR068W	-1.03451259610908	-0.626434499619204	-1.63977581615788	-0.989357703828135	0.615508126508525	-1.48713325486445	0.0820679370547971	2.54702983608785e-14	1.10394578170115e-13	2.1460579568556e-13	8.72371103337729e-13
YAR071W	2.38510442696696	-1.34498867548997	2.88683073538185	4.22782548980583	0.368256121135184	11.1787591384936	0.000213925045339387	1.26093755562335e-64	1.74866166343664e-62	1.21961180446199e-24	2.7044251213625e-23
YBL001C	1.65171554921637	1.93543342435191	1.27308382293045	-0.67148587898587	0.26286936634956	-2.3895547755909	0.000213925045339387	6.82878395137424e-20	5.46676875027553e-19	1.39493100135341e-23	2.30601217678098e-22
YBL002W	3.14001228362561	3.30110356711897	3.00292490368895	-0.31340675187435	0.273213535679	-1.09546247077394	0.0820679370547971	3.51230488753255e-11	1.17260522999107e-10	4.36816112230524e-12	1.57325645778927e-11
YBL003C	3.88567220268945	4.28952035154175	3.74346168814983	-0.554628987256231	0.190878175465163	-2.8158307104697	0.000213925045339387	7.45282950327499e-22	7.50952131410779e-21	1.21961180446199e-24	2.7044251213625e-23
